,Unnamed: 0,CITYHCR,HCTMULT,NAMEHCR,RSSDHCR,STALPHCR
1227,42352,YALE,ONE,YALE BANCORPORATION,1491810,IA
1228,42354,BOTTINEAU,ONE,STATE BANK OF BOTTINEAU HOLDING COMPANY,1127436,ND
1229,42355,GARRISON,MULT,MCLEAN BANK HOLDING COMPANY,1126523,ND
1230,42356,DEVILS LAKE,ONE,"WESTERN STATE AGENCY, INC., EMPLOYEE STOCK OWNERSHIP PLAN AND TRUST",4247081,ND
1231,42365,HAMILTON,ONE,WALL STREET HOLDING COMPANY,1966215,ND
1232,42366,HARWOOD,ONE,HSB FINANCIAL CORP.,2234210,ND
1233,42367,OSGOOD,ONE,"OSB BANCORP, INC.",2582452,OH
1234,42371,MILLERSBURG,ONE,"CSB BANCORP, INC.",1967865,OH
1235,42386,GREENWOOD,ONE,TCB CORPORATION,3147625,SC
1236,42395,WAYNESBORO,ONE,"WAYNE COUNTY BANCSHARES, INC.",1084829,TN
1237,42411,CAMDEN,ONE,"APEX BANCORP, INC.",5009389,TN
1238,42426,LIVINGSTON,ONE,"OVERTON FINANCIAL SERVICES, INC.",2854092,TN
1239,42428,HENDERSON,MULT,"CHESTER COUNTY BANCSHARES, INC.",1248582,TN
1240,42429,BRIGHTON,ONE,"BRIGHTON BANCORP, INC.",1140248,TN
1241,42430,SELMER,ONE,"HOME BANCSHARES, INC.",2525048,TN
1242,42435,PROVO,ONE,CENTRAL BANCORPORATION,1025662,UT
1243,42446,GLENNVILLE,ONE,"GB BANK GROUP, INC.",3348897,GA
1244,42453,LA FAYETTE,ONE,"LAFAYETTE BANKSHARES, INC.",1085965,GA
1245,42456,HOFFMAN,ONE,"FARMERS STATE BANCORPORATION, INC.",1491520,IL
1246,42459,OAK BROOK,ONE,OXFORD FINANCIAL CORPORATION,1248032,IL
1247,42467,STILLMAN VALLEY,ONE,"STILLMAN BANCCORP, INC.",1210646,IL
1248,42473,WEST BROOKLYN,ONE,"H.F. GEHANT BANCORP, INC.",3366387,IL
1249,42475,RUSHVILLE,ONE,"RUSHVILLE BANCSHARES, INC.",1208652,IL
1250,42476,VILLA GROVE,ONE,"VILLA GROVE BANCSHARES, INC.",1203237,IL
1251,42478,QUINCY,ONE,"GREAT RIVER BANCSHARES, INC.",1492527,IL
1252,42479,BERNE,ONE,FIRST BERNE FINANCIAL CORPORATION,1133008,IN
1253,42488,LAKE VIEW,ONE,"JEMS, INC.",1201756,IA
1254,42489,MANCHESTER,ONE,DUNN INVESTMENT CO.,2558484,IA
1255,42503,HICKMAN,ONE,"CITIZENS BANCORP OF HICKMAN, INC.",1099270,KY
1256,42506,INEZ,ONE,COMMUNITY HOLDING COMPANY,1071678,KY
1257,42510,HOPKINSVILLE,ONE,"TODD BANCSHARES, INC.",1140574,KY
1258,42519,WEST LIBERTY,ONE,"COMMERCIAL BANCSHARES, INC., SAVINGS & EMPLOYEE STOCK OWNERSHIP PLAN",2538860,KY
1259,42520,STANFORD,ONE,"COMMUNITY BANCSHARES, INC.",1134283,KY
1260,42526,LOUISVILLE,ONE,"LIMESTONE BANCORP, INC",1249712,KY
1261,42542,MAYSVILLE,ONE,FIRST BANK OF KENTUCKY CORPORATION,1071575,KY
1262,42545,LEESVILLE,ONE,"MERCHANTS & FARMERS BANCSHARES, INC.",1084203,LA
1263,42557,SAINT JOSEPH,ONE,"BSJ BANCSHARES, INC.",1132382,LA
1264,42564,WINNFIELD,ONE,BLACK CAT FINANCIAL CORP,3723953,LA
1265,42566,JONESBORO,ONE,"JONESBORO BANCSHARES, INC.",5211708,LA
1266,42567,WASHINGTON,ONE,"WASHINGTON STATE BANCSHARES, INC.",1086627,LA
1267,42582,LE CENTER,ONE,"FIRST STATE AGENCY OF LE CENTER, INC.",1127940,MN
1268,42584,MAPLE PLAIN,ONE,"MAPLE BANC SHARES, INC.",1123812,MN
1269,42585,SAINT CLOUD,MULT,"STEARNS FINANCIAL SERVICES, INC. EMPLOYEE STOCK OWNERSHIP PLAN",2295837,MN
1270,42586,ATWATER,MULT,"CATTAIL BANCSHARES, INC.",1133549,MN
1271,42588,NEW YORK MILLS,ONE,"NEW YORK MILLS BANCSHARES, INC.",1124202,MN
1272,42590,LAKE PARK,ONE,"LAKE PARK BANCSHARES, INC.",1132793,MN
1273,42592,HOFFMAN,ONE,"HOFFMAN BANCSHARES, INC.",1125003,MN
1274,42593,DE KALB,ONE,COMMERCIAL CAPITAL CORPORATION,1086739,MS
1275,42598,GREENWOOD,ONE,"COMMERCE BANCORP, INC",2770660,MS
1276,42606,MENDENHALL,ONE,"PEOPLES BANCSHARES, INC.",4189314,MS
1277,42611,ADVANCE,ONE,"MILES BANCSHARES, INC.",2848073,MO
1278,42618,HOLDEN,ONE,"F&C BANCORP, INC.",2168931,MO
1279,42621,BROOKFIELD,ONE,"CAPITAL BANCSHARES, INC.",1022063,MO
1280,42635,WAYNE,ONE,VALLEY NATIONAL BANCORP,1048773,NJ
1281,42857,SPENCER,ONE,"TSB SERVICES, INC.",1048858,NY
1282,42868,CARSON,ONE,"GRANT COUNTY BANCORPORATION, INC.",1136371,ND
1283,42870,HALLIDAY,ONE,UNION HOLDING COMPANY,1126372,ND
1284,42874,LANKIN,ONE,"CITIZENS STATE BANCSHARES, INC.",2253060,ND
1285,42878,FARGO,ONE,"CHOICE FINANCIAL HOLDINGS, INC.",1125030,ND
1286,42898,WINCHESTER,ONE,"FIRST STATE BANCORP, INC.",2376941,OH
1287,42911,MOUNT VICTORY,ONE,"VICTORY BANCSHARES, INC.",2266873,OH
1288,42912,NEW MATAMORAS,ONE,"PSB HOLDINGS, INC.",3213892,OH
1289,42918,WHITEHALL,ONE,HEARTLAND BANCCORP,1399073,OH
1290,42937,COLUMBUS,ONE,TONTI FINANCIAL CORPORATION,1069714,OH
1291,42951,MIAMISBURG,ONE,F&M BANCORP,1071155,OH
1292,42955,MARTINS FERRY,ONE,"UNITED BANCORP, INC.",1071502,OH
1293,42980,EDMOND,ONE,FIRST OF GRANDFIELD CORPORATION,1056723,OK
1294,42981,WELCH,ONE,"WELCH BANCSHARES, INC.",1061660,OK
1295,42985,SANDY,ONE,CCB FINANCIAL CORPORATION,1246690,OR
1296,42989,CLIFTON,ONE,"PB BANCSHARES, INC. EMPLOYEES STOCK OWNERSHIP PLAN",4262525,TN
1297,42992,ROGERSVILLE,ONE,"VOLUNTEER BANCORP, INC.",1143203,TN
1298,42996,MARION,ONE,"SOUTHWEST VIRGINIA BANKSHARES, INC.",1132391,VA
1299,43012,MADISON,ONE,"WISCUB, INC.",1202865,WI
1300,43014,OAKFIELD,ONE,"OAKFIELD BANCORP., INC.",2736899,WI
1301,43018,STEVENS POINT,ONE,"PINERIES BANKSHARES, INC.",2514921,WI
1302,43019,NEWBURG,ONE,"SBN COMMUNITY BANCORP, INC.",3089314,WI
1303,43020,UNION GROVE,ONE,COMMUNITY STATE BANK EMPLOYEE STOCK OWNERSHIP PLAN AND TRUST,3195671,WI
1304,43027,RED LEVEL,ONE,RED LEVEL FINANCIAL CORPORATION,2944706,AL
1305,43028,SWEET WATER,ONE,"TOMBIGBEE BANCSHARES, INC.",3346745,AL
1306,43032,CLEWISTON,ONE,"PIONEER BANKCORP, INC.",2061162,FL
1307,43039,TALLAHASSEE,MULT,"CAPITAL CITY BANK GROUP, INC.",1085509,FL
1308,43101,PETERSBURG,ONE,"AC BANCORP, INC.",1406971,IL
1309,43105,PEORIA,ONE,"FIRST STATE BANCORPORATION, INC.",3735152,IL
1310,43115,MOORESVILLE,ONE,CITBA FINANCIAL CORPORATION,1207208,IN
1311,43124,CHENEY,ONE,"CITIZENS STATE BANCSHARES, INC.",2146395,KS
1312,43125,DOWNS,ONE,"B BANK, INC.",1143575,KS
1313,43127,HOLYROOD,ONE,"HOLYROOD BANCSHARES, INC.",1062788,KS
1314,43128,TOPEKA,ONE,"TOPEKA BANCORP, INC.",5110605,KS
1315,43137,FREDONIA,ONE,"FREDONIA VALLEY BANCORP, INC.",2509507,KY
1316,43139,OWINGSVILLE,ONE,BATH COUNTY BANKING COMPANY,1071735,KY
1317,43142,EDMONTON,ONE,"EDMONTON BANCSHARES, INC.",1098031,KY
1318,43155,ROCKLAND,ONE,INDEPENDENT BANK CORP.,1136803,MA
1319,43252,OXFORD,ONE,OXFORD BANK CORPORATION,1249383,MI
1320,43260,BLOMKEST,ONE,"MATSON FINANCIAL, INC.",2623551,MN
1321,43262,BYRON,ONE,"OLMSTED BANCORPORATION, INC.",1129001,MN
1322,43263,ALEXANDRIA,ONE,"MINNDAK BANCSHARES, INC.",4203425,MN
1323,43265,NEW RICHLAND,ONE,"NEW RICHLAND BANCSHARES, INC.",1487327,MN
1324,43266,DETROIT LAKES,ONE,"MIDWEST BANK GROUP, INC.",1125580,MN
1325,43273,WILLMAR,ONE,"KANDIYOHI BANCSHARES, INC.",1125553,MN
1326,43277,DILWORTH,ONE,"NORTHWESTERN BANCSHARES, INC.",1126466,MN
1327,43282,VERGAS,ONE,"VERGAS BANCORPORATION, INC.",2206842,MN
1328,43283,BLAINE,ONE,DOLPHIN FAMILY MANAGEMENT CO.,3304352,MN
1329,43292,VERNON CENTER,ONE,"VERNON CENTER BANCSHARES, INC.",1127847,MN
1330,43297,BROWNS VALLEY,ONE,"BROWNS VALLEY BANCSHARES, INC.",1125544,MN
1331,43298,ROSEMOUNT,ONE,"HIGGINS BANCORPORATION, INC.",2380948,MN
1332,43299,WORTHINGTON,ONE,FIRST STATE BANK SOUTHWEST KSOP PLAN AND TRUST,2399678,MN
1333,43305,WARROAD,ONE,"WARROAD BANCSHARES, INC.",1127986,MN
1334,43307,KILMICHAEL,ONE,"KILMICHAEL BANCORP, INC.",3097850,MS
1335,43311,MARKS,ONE,"CB&T BANCSHARES, INC.",2605249,MS
1336,43314,BLOOMSDALE,ONE,"PEOPLES COMMUNITY BANCORPORATION, INC.",1416505,MO
1337,43319,FAYETTE,ONE,HARRIS TAUBMAN FINANCIAL CORPORATION,2313049,MO
1338,43321,KEARNEY,ONE,"BANCSHARES OF MISSOURI, INC.",1059706,MO
1339,43326,KEARNEY,ONE,"TRUSTCO BANKSHARES, INC.",1063075,MO
1340,43328,SAINT LOUIS,ONE,"M1 BANCSHARES, INC.",5115280,MO
1341,43331,ODESSA,MULT,"COUNTRY AGENCIES & INVESTMENTS, INC.",1053339,MO
1342,43335,NORTH BEND,ONE,"PLATTE VALLEY BANCORP, INC.",4045027,NE
1343,43336,OSHKOSH,ONE,O & F CATTLE COMPANY,1051399,NE
1344,43337,TABLE ROCK,ONE,DUROC INVESTMENT COMPANY,1053973,NE
1345,43346,WINSTON-SALEM,ONE,BB&T CORPORATION,1074156,NC
1346,45137,MARBLEHEAD,ONE,MARBLEHEAD BANCORP,2375449,OH
1347,45141,SAINT HENRY,ONE,"ST HENRY BANCORP INC, THE",4001144,OH
1348,45144,CORDELL,ONE,ROCKY FINANCIAL CORPORATION,1063833,OK
1349,45145,NOBLE,ONE,"NOBLE BANCSHARES, INC.",1050178,OK
1350,45146,MIAMI,ONE,"SSB HOLDINGS, INC.",2410603,OK
1351,45152,HONESDALE,ONE,"DIMECO, INC",2065432,PA
1352,45160,MILLERSBURG,ONE,"MID PENN BANCORP, INC.",1944204,PA
1353,45198,MULLINS,ONE,"ANDERSON BANCSHARES, INC.",1138197,SC
1354,45221,WAGNER,ONE,COMMERCIAL HOLDING COMPANY,1127182,SD
1355,45222,HAWARDEN,ONE,"FIRST STATE ASSOCIATES, INC.",2410582,IA
1356,45228,LENNOX,ONE,LINCOLN INVESTMENT COMPANY,1122468,SD
1357,45230,CLARKSVILLE,ONE,F&M FINANCIAL CORPORATION,1138450,TN
1358,45250,TYLER,ONE,"STEELE BANCSHARES, INC.",4136046,TX
1359,45263,RICE,ONE,"RICE BANCSHARES, INC.",3600399,TX
1360,45282,PETERSBURG,MULT,"HIGHLANDS BANKSHARES, INC.",1131750,WV
1361,45287,MARKESAN,ONE,"FS BANCSHARES, INC.",1249691,WI
1362,45289,CEDARBURG,ONE,"PARTNERSHIP COMMUNITY BANCSHARES, INC.",3552724,WI
1363,45294,MONROE,ONE,"WOODFORD BANCSHARES, INC.",2961347,WI
1364,45298,ALMOND,ONE,"PORTAGE COUNTY BANCSHARES, INC.",1141133,WI
1365,45310,FOND DU LAC,ONE,NEB CORPORATION,1202052,WI
1366,45342,WEST UNION,ONE,"CORNERSTONE FINANCIAL SERVICES, INC.",3217537,WV
1367,45350,CAMILLA,ONE,"P & C BANK SHARES, INC.",1081529,GA
1368,45352,COLFAX,ONE,PEOPLES FINANCIAL CORPORATION,2128896,IL
1369,45355,NAPOLEON,ONE,NAPOLEON BANCORP,1210525,IN
1370,45361,MAQUOKETA,MULT,"OHNWARD BANCSHARES, INC.",1200311,IA
1371,45367,DUBUQUE,MULT,FIDELITY COMPANY,1203778,IA
1372,45371,PELLA,ONE,LEIGHTON INVESTMENT COMPANY,1137172,IA
1373,45374,LOWDEN,ONE,"LOWDEN BANCSHARES, INC.",1140846,IA
1374,45375,DURANT,ONE,LIBERTY BANCORPORATION,1204784,IA
1375,45379,TRAER,ONE,"TALEN, INC.",1202333,IA
1376,45383,ANAMOSA,MULT,FIRST COMMUNITY BANCSHARES CORP.,1990096,IA
1377,45385,BLOOMFIELD,ONE,"GARRETT BANCSHARES, LTD.",1205044,IA
1378,45388,AMES,ONE,"MID AMERICA BANKS, INC.",1247905,IA
1379,45391,GRAYSON,ONE,COMMERCIAL GRAYSON BANCSHARES INC.,1071810,KY
1380,45394,MUNFORDVILLE,ONE,"HART BANCSHARES, INC.",1118836,KY
1381,45395,LOUISVILLE,ONE,"COMMONWEALTH BANCSHARES, INC.",1118948,KY
1382,45412,SHELBY,ONE,SHELBY FINANCIAL CORPORATION,1493001,MI
1383,45422,BAYPORT,ONE,"UNIVERSAL FINANCIAL SERVICES, INC.",2387152,MN
1384,45430,LE ROY,ONE,"FIRST LEROY BANCORPORATION, INC.",1128899,MN
1385,45432,MARINE ON SAINT CROIX,ONE,"MARINE BANCSHARES, INC.",2734028,MN
1386,45436,PIERZ,ONE,"FARMERS & MERCHANTS AGENCY, INC.",1123791,MN
1387,45439,ROSEAU,ONE,"ROSEAU REALTY CO., INC.",2613589,MN
1388,45450,UNDERWOOD,ONE,"UNDERWOOD BANCSHARES, INC.",1128385,MN
1389,45453,HIBBING,ONE,"SECURITY FINANCIAL SERVICES, INC.",1128817,MN
1390,45454,KERKHOVEN,ONE,"KERKHOVEN BANCSHARES, INC.",1124435,MN
1391,45459,EXCELSIOR,MULT,"INDEPENDENT BANCSHARES, INC.",2466235,MN
1392,45462,ELYSIAN,ONE,"ELYSIAN, INC.",1128947,MN
1393,45464,PRINSBURG,ONE,"PSB FINANCIAL SHARES, INC.",1495797,MN
1394,45466,PINE RIVER,ONE,NORBANC GROUP INC.,1128424,MN
1395,45471,CAVALIER,MULT,"FIRST HOLDING COMPANY OF CAVALIER, INC.",1140211,ND
1396,45472,ALEXANDRIA,ONE,"CYRUS BANCSHARES, INC.",2752125,MN
1397,45477,LOWRY,ONE,"FINANCIAL SERVICES OF LOWRY, INC.",1127016,MN
1398,45478,COTTONWOOD,ONE,"EMPIRE BANCSHARES, INC.",1124930,MN
1399,45482,EDINA,ONE,"COMMERCE BANCSHARES, INC.",2452630,MN
1400,45484,VERMILLION,ONE,"VERMILLION BANCSHARES, INC.",1128581,MN
1401,45490,HUTCHINSON,ONE,"CITIZENS BANCSHARES OF HUTCHINSON, INC.",1121966,MN
1402,45493,MAYVILLE,ONE,GOOSE RIVER HOLDING COMPANY,1123803,ND
1403,45499,WATFORD CITY,ONE,"WATFORD CITY BANCSHARES, INC.",1135048,ND
1404,45526,DICKINSON,MULT,"AMERICAN BANCOR, LTD.",1133781,ND
1405,45530,VELVA,ONE,BEALL BANCSHARES INC.,4412151,ND
1406,45534,OLD FORT,ONE,OLD FORT BANKING COMPANY EMPLOYEE STOCK OWNERSHIP AND 401-K PLAN,4902465,OH
1407,45544,BEVERLY,ONE,"MUSKINGUM VALLEY BANCSHARES, INC.",1071856,OH
1408,45549,CALDWELL,ONE,"FARMMERC, INC.",1249909,OH
1409,45551,CHATTANOOGA,ONE,FIRST VOLUNTEER CORPORATION,1081716,TN
1410,45575,PIPERTON,ONE,"MOSCOW BANCSHARES, INC.",1099896,TN
1411,45588,RUTLEDGE,ONE,CITIZENS OF GRAINGER COUNTY CORPORATION,1085992,TN
1412,45593,SEVIERVILLE,ONE,"SEVIER COUNTY BANCSHARES, INC.",1086458,TN
1413,45599,NASHVILLE,ONE,"CSB&T BANCORP, INC.",3602227,TN
1414,45602,SAN ANTONIO,ONE,"SPECTOR HOLDINGS MANAGEMENT, L.L.C.",3037557,TX
1415,45604,PALMER,ONE,"PALMER BANCSHARES, INC.",2251132,TX
1416,45607,DALLAS,ONE,"OAKWOOD BANCSHARES, INC.",5008971,TX
1417,45610,SCHERTZ,ONE,SCHERTZ BANCSHARES CORPORATION,1105443,TX
1418,45615,ORANGE,MULT,"AMTEX BANCSHARES, INC.",1131899,TX
1419,45618,CROWELL,ONE,"CROWELL BANCSHARES, INC.",1894998,TX
1420,45619,CANYON,ONE,"HAPPY BANCSHARES, INC.",1843062,TX
1421,45658,WEST POINT,ONE,C&F FINANCIAL CORPORATION,2183493,VA
1422,45684,BIRNAMWOOD,ONE,"BANNER BANCORP, LTD",1207691,WI
1423,45688,WAUSAU,ONE,"ADVANTAGE COMMUNITY BANCSHARES, INC.",3155273,WI
1424,45692,NEW GLARUS,ONE,"BANCORP OF NEW GLARUS, INC.",2339544,WI
1425,45698,OOSTBURG,ONE,"OOSTBURG BANCORP, INC.",2128944,WI
1426,45701,MARINETTE,ONE,"F & M BANKSHARES, INC.",1204300,WI
1427,45704,LA CROSSE,ONE,"FIRST BANCORPORATION, INC.",1842935,WI
1428,45709,WAUMANDEE,ONE,"WAUMANDEE BANCSHARES, LTD.",2892067,WI
1429,45719,GRAYMONT,ONE,"GRAYMONT BANCORP, INC.",1718209,IL
1430,45722,OLMSTED,ONE,FSBO HOLDINGS INC,2705091,IL
1431,45724,RARITAN,ONE,"RARITAN STATE BANCORP, INC.",2267982,IL
1432,45727,SAINT LIBORY,ONE,"VILLAGE BANCSHARES, INC",2746094,IL
1433,45730,PAXTON,ONE,AGRICULTURAL BANKING CORPORATION,1247624,IL
1434,45734,MOUNT STERLING,ONE,"MOUNT STERLING BANCORP, INC",2735931,IL
1435,45738,QUINCY,MULT,"T & C BANCORP, INC.",1095816,IL
1436,45744,SPRINGFIELD,ONE,"BARKER BROTHERS, INC.",2513250,IL
1437,45747,ALSIP,ONE,"ADMIRAL FAMILY BANKS, INC.",2357575,IL
1438,45751,GIFFORD,ONE,"GIFFORD BANCORP, INC. EMPLOYEE STOCK OWNERSHIP PLAN",1916920,IL
1439,45755,HUTSONVILLE,ONE,HUTSONVILLE BANC CORP.,1096390,IL
1440,45756,CAMP GROVE,ONE,"CAMP GROVE BANCORP, INC.",1206649,IL
1441,45757,LEWISTOWN,ONE,"ISB BANCSHARES, INC.",2067771,IL
1442,45763,LENA,ONE,FIRST LENA CORPORATION,1208148,IL
1443,45766,ELGIN,ONE,KELLONTO BANKSHARES CORP.,1206210,IA
1444,45771,MOUNT VERNON,ONE,MOUNT VERNON BANCORP.,1140912,IA
1445,45773,SAC CITY,ONE,SAC CITY LIMITED,1203488,IA
1446,45776,WEVER,ONE,FSB BANCORP,1889846,IA
1447,45779,GOODLAND,ONE,"G. S. BANCSHARES, INC.",1051504,KS
1448,45782,NESS CITY,ONE,"BEUTLER, INC.",1059591,KS
1449,45786,JACKSON,MULT,JOHN R TURNER HOLDING COMPANY,2753869,KY
1450,45788,MOREHEAD,ONE,"CITIZENS BANCORP OF MOREHEAD INCORPORATED, THE",1071865,KY
1451,45798,NATCHITOCHES,ONE,"EXCHANGE BANCSHARES, INC.",1106525,LA
1452,45800,COLUMBIA,MULT,CALDWELL HOLDING COMPANY,1108985,LA
1453,45804,JONESVILLE,ONE,CATAHOULA HOLDING COMPANY,1109722,LA
1454,45810,WINNSBORO,ONE,"WINNSBORO BANCSHARES, INC.",1107081,LA
1455,45814,ALBERT LEA,ONE,"MINNESOTA COMMUNITY BANCSHARES, INC.",4523440,MN
1456,45817,NEW LONDON,ONE,"CARLSON BANKSHARES, INC.",1128451,MN
1457,45818,DETROIT LAKES,ONE,MIDWEST MINNESOTA COMMUNITY DEVELOPMENT CORPORATION,3802540,MN
1458,45822,HARMONY,ONE,"FIRST SOUTHEASTERN BANC GROUP, INC.",1137510,MN
1459,45825,TYLER,ONE,"CITIZENS STATE AGENCY OF TYLER, INC.",1123287,MN
1460,45826,HOLLY SPRINGS,ONE,FIRST STATE CAPITAL CORPORATION,1100028,MS
1461,45829,MEADVILLE,ONE,"FRANKLIN BANCSHARES, INC.",3674215,MS
1462,45834,BUTLER,ONE,"COMMUNITY FIRST BANCSHARES, INC.",2587411,MO
1463,45839,MINERAL POINT,ONE,"WASHCO BANCSHARES, INC.",1119525,MO
1464,45854,BETHANY,ONE,"BETHANY BANKSHARES, INC.",1905009,MO
1465,45867,JEFFERSON CITY,ONE,"HAWTHORN BANCSHARES, INC",2038409,MO
1466,45888,CHILLICOTHE,MULT,"C.S. BANCSHARES, INC.",1138786,MO
1467,45894,ROTHVILLE,ONE,BOR BANCORP,3468209,MO
1468,45974,STEINAUER,ONE,STEINAUER BANCORP,2847665,NE
1469,45975,CAMBRIDGE,MULT,"CENTRAL BANCSHARES, INC.",1050495,NE
1470,45978,GOTHENBURG,ONE,WILLIAMS FINANCIAL CORP.,1053311,NE
1471,45981,TALMAGE,ONE,"TRI VALLEY BANCSHARES, INC.",3952940,NE
1472,45982,OMAHA,ONE,"MACKEY BANCO, INC.",2332620,NE
1473,45984,ODELL,ONE,S. & S. INVESTMENT COMPANY,1051054,NE
1474,45986,ELMWOOD,ONE,AMERICAN EXCHANGE COMPANY,1061950,NE
1475,45988,ANDOVER,ONE,"ANDOVER BANCORP, INC.",1071913,OH
1476,45998,BIXBY,ONE,"MABREY BANCORPORATION, INC.",2052777,OK
1477,46013,SKIATOOK,ONE,"SKIATOOK BANCSHARES, INC.",1133129,OK
1478,46016,HYDRO,ONE,"HYDRO BANCSHARES, INC.",1057168,OK
1479,46033,MUNCY,ONE,"MUNCY BANK FINANCIAL, INC.",1364035,PA
1480,46041,MIFFLINBURG,ONE,"MIFFLINBURG BANCORP, INC.",1137042,PA
1481,46054,ABILENE,ONE,"BSA BANKSHARES, INC.",3179662,TX
1482,46056,YOAKUM,ONE,"FIRST STATE BANCSHARES OF YOAKUM, INC.",1107812,TX
1483,46059,HALLETTSVILLE,ONE,"BOZKA INVESTMENTS, LTD.",3584293,TX
1484,46060,WAUSAU,ONE,"PB HOLDINGS OF MARSHFIELD, LLC",2523231,WI
1485,46067,INDEPENDENCE,ONE,NORTHERN FINANCIAL CORPORATION,1121724,WI
1486,46070,TONICA,ONE,"ISB BANCORP, INC.",4361361,IL
1487,46073,ORANGEVILLE,ONE,"STATELINE COMMUNITY BANCSHARES, INC.",1975468,IL
1488,46077,CAMPBELL HILL,ONE,"CAMPBELL HILL BANCSHARES, INC.",1427387,IL
1489,46080,DANFORTH,ONE,"PRAIRIE STATE BANCORP, INC.",1427529,IL
1490,46083,DU QUOIN,ONE,PERRY COUNTY BANCORP INC.,1099748,IL
1491,46086,VAN ORIN,ONE,"VAN ORIN BANCORP, INC.",2795140,IL
1492,46088,HARRISBURG,ONE,"MAIN STREET BANCSHARES, INCORPORATED",4625595,IL
1493,46092,LOUISVILLE,ONE,"CLAY COUNTY STATE BANCSHARES, INC.",3390159,IL
1494,46093,CARBONDALE,ONE,"CARBONDALE INVESTMENT CORPORATION, THE",1096774,IL
1495,46098,VIRGINIA,ONE,"PETEFISH, SKILES BANCSHARES, INC.",2728652,IL
1496,46101,WATSEKA,ONE,"FIRST TRUST HOLDINGS, INC., THE",2251776,IL
1497,46104,WESTMONT,ONE,"CBC FINANCIAL, INC.",5164626,IL
1498,46106,CHESTER,ONE,"BUENA VISTA BANCORP, INC.",1399578,IL
1499,46114,CLAY CITY,ONE,"CLAY CITY BANK SHARES, INC",2576415,IL
1500,46118,AVON,ONE,"TOMPKINS BANCORP, INC.",1491388,IL
1501,46122,ASHLAND,ONE,"WEST CENTRAL BANCSHARES, INC.",1129944,IL
1502,46128,BEMENT,MULT,"BEMENT BANCSHARES, INC.",1205923,IL
1503,46131,ONEIDA,ONE,"ANDERSON BANCORP, INC.",1210114,IL
1504,46132,PINCKNEYVILLE,ONE,"MURPHY-WALL BANCORP, INC.",2232748,IL
1505,46136,BEECHER CITY,ONE,"TRI-COUNTY BANCSHARES, INC",3122837,IL
1506,46138,WATERMAN,ONE,"WATERMAN BANCSHARES, INC.",1141179,IL
1507,46139,MINIER,ONE,"MINIER FINANCIAL, INC. EMPLOYEE STOCK OWNERSHIP PLAN W/401(K) PROVISIONS",3421446,IL
1508,46142,BLUFFS,ONE,"SCOTT MORGAN BANCORP, INC.",3917873,IL
1509,46145,ELDORADO,ONE,"FIRST ELDORADO BANCSHARES, INC.",1491481,IL
1510,46159,DOUDS,ONE,"FARMERS AND TRADERS BANCORPORATION, INC.",1209659,IA
1511,46160,STATE CENTER,ONE,"STATE CENTER FINANCIAL, INC.",1203769,IA
1512,46164,BELOIT,ONE,"GUARANTY, INC.",1064009,KS
1513,46172,OVERLAND PARK,ONE,COLUMBUS CORP.,1061099,KS
1514,46173,ULYSSES,ONE,GRANT COUNTY BANK EMPLOYEE STOCK OWNERSHIP PLAN,3636316,KS
1515,46175,BERN,ONE,"BERN BANCSHARES, INC.",1065190,KS
1516,46177,DODGE CITY,ONE,"FIDELITY BANC CORPORATION, DODGE CITY, KANSAS",1060234,KS
1517,46180,IRON RIVER,ONE,"MSB BANKSHARES, INC.",2962344,MI
1518,46201,MANKATO,ONE,FARMERS STATE CORPORATION,1123885,MN
1519,46213,JANESVILLE,ONE,JANESVILLE HOLDING COMPANY,1124284,MN
1520,46214,GRAND RAPIDS,MULT,"WILCOX BANCSHARES, INC.",1125245,MN
1521,46216,NEW LONDON,ONE,"KANDI BANCSHARES, INC.",1125647,MN
1522,46219,PRESTON,ONE,"F & M FINANCIAL SERVICES, INC.",1122178,MN
1523,46222,RANDALL,ONE,"RANDALL BANCORP, INC.",2359869,MN
1524,46224,SHAKOPEE,ONE,"NORTH STATE BANCSHARES, INC.",2130303,MN
1525,46227,SAINT PAUL,ONE,"ALLIANCE FINANCIAL SERVICES, INC.",1127146,MN
1526,46234,LITCHFIELD,ONE,CNB FINANCIAL CORPORATION,1246494,MN
1527,46236,EITZEN,ONE,"EITZEN INDEPENDENTS, INC.",1127687,MN
1528,46240,ALBERT LEA,ONE,"LAKE BANK SHARES, INC. EMPLOYEE STOCK OWNERSHIP PLAN",2728438,MN
1529,46255,ANNANDALE,ONE,"LAKE CENTRAL FINANCIAL, INC.",4035943,MN
1530,46257,BIGFORK,ONE,"BIGFORK BANCSHARES, INC.",1990087,MN
1531,46270,OSCEOLA,ONE,MARGARET PARKER PLATTER CHARITABLE TRUST,5013694,MO
1532,46274,CANTON,ONE,"STARK BANCSHARES, INC.",5210372,OH
1533,46279,SHELBY,ONE,PRAIRIE BANCSHARES CORPORATION,1126493,MT
1534,46280,BEDMINSTER,ONE,PEAPACK-GLADSTONE FINANCIAL CORPORATION,2651590,NJ
1535,46300,RALEIGH,MULT,"FIRST CITIZENS BANCSHARES, INC.",1075612,NC
1536,46875,SOMERSET,ONE,SOMERSET TRUST HOLDING COMPANY,2914857,PA
1537,46919,INDIANA,ONE,"S&T BANCORP, INC.",1071397,PA
1538,46979,CANTON,ONE,LINCOLN HOLDING COMPANY,1496244,SD
